long,lat,variety,seeding_rate,seed_spacing,speed
-91.8489821,40.37854205,DKC63-33RIB,37.5822,5.5635,4.76
-91.8489826,40.37852295,DKC63-33RIB,37.5882,5.5626,4.76
-91.8489828,40.37850375,DKC63-33RIB,37.5772,5.5643,4.76
-91.8489831,40.37848345,DKC63-33RIB,37.5182,5.573,4.84
-91.8489833,40.37846365,DKC63-33RIB,37.4121,5.5888,4.91
-91.8489836,40.37844365,DKC63-33RIB,37.3781,5.5939,4.98
-91.8489839,40.37842375,DKC63-33RIB,37.3141,5.6035,4.97
-91.8489843,40.37840385,DKC63-33RIB,37.3231,5.6021,4.96
-91.8489844,40.37838385,DKC63-33RIB,37.2731,5.6096,4.96
-91.8489849,40.37836385,DKC63-33RIB,37.2601,5.6116,4.97
-91.8489855,40.37834405,DKC63-33RIB,37.1741,5.6246,4.97
-91.8489858,40.37832415,DKC63-33RIB,37.2191,5.6178,4.96
-91.8489864,40.37830445,DKC63-33RIB,37.2081,5.6194,4.94
-91.8489866,40.37828445,DKC63-33RIB,37.1931,5.6217,4.94
-91.8489865,40.37826465,DKC63-33RIB,37.1601,5.6267,4.94
-91.8489868,40.37824485,DKC63-33RIB,37.1521,5.6279,4.94
-91.8489872,40.37822505,DKC63-33RIB,37.1471,5.6287,4.94
-91.8489876,40.37820525,DKC63-33RIB,37.1341,5.6306,4.94
-91.8489879,40.37818555,DKC63-33RIB,37.1631,5.6262,4.92
-91.8489881,40.37816565,DKC63-33RIB,37.1521,5.6279,4.93
-91.8489886,40.37814595,DKC63-33RIB,37.1611,5.6265,4.91
-91.8489888,40.37812615,DKC63-33RIB,37.1601,5.6267,4.93
-91.8489891,40.37810625,DKC63-33RIB,37.1551,5.6275,4.93
-91.8489892,40.37808645,DKC63-33RIB,37.2261,5.6167,4.94
-91.8489895,40.37806665,DKC63-33RIB,37.2911,5.6069,4.94
-91.8489899,40.37804675,DKC63-33RIB,37.3021,5.6053,4.94
-91.84899,40.37802705,DKC63-33RIB,37.3291,5.6012,4.93
-91.8489907,40.37800725,DKC63-33RIB,37.3231,5.6021,4.93
-91.8489906,40.37798745,DKC63-33RIB,37.3321,5.6008,4.93
-91.8489911,40.37796765,DKC63-33RIB,37.3111,5.6039,4.94
-91.8489915,40.37794775,DKC63-33RIB,37.3571,5.597,4.93
-91.8489918,40.37792795,DKC63-33RIB,37.3321,5.6008,4.94
-91.8489917,40.37790805,DKC63-33RIB,37.3071,5.6045,4.95
-91.8489918,40.37788805,DKC63-33RIB,37.3011,5.6054,4.96
-91.8489924,40.37786815,DKC63-33RIB,37.2461,5.6137,4.96
-91.8489927,40.37784825,DKC63-33RIB,37.2861,5.6077,4.95
-91.8489932,40.37782835,DKC63-33RIB,37.2691,5.6102,4.96
-91.8489935,40.37780845,DKC63-33RIB,37.2871,5.6075,4.96
-91.8489938,40.37778855,DKC63-33RIB,37.2801,5.6086,4.96
-91.848994,40.37776865,DKC63-33RIB,37.2871,5.6075,4.95
-91.8489944,40.37774885,DKC63-33RIB,37.2701,5.6101,4.95
-91.8489947,40.37772885,DKC63-33RIB,37.2661,5.6107,4.96
-91.8489951,40.37770905,DKC63-33RIB,37.2801,5.6086,4.95
-91.8489953,40.37768905,DKC63-33RIB,37.2351,5.6154,4.96
-91.8489958,40.37766935,DKC63-33RIB,37.2561,5.6122,4.94
-91.8489959,40.37764945,DKC63-33RIB,37.2681,5.6104,4.94
-91.8489965,40.37762975,DKC63-33RIB,37.2681,5.6104,4.93
-91.8489968,40.37760995,DKC63-33RIB,37.2301,5.6161,4.93
-91.848997,40.37759005,DKC63-33RIB,37.2641,5.611,4.93
-91.848997,40.37757035,DKC63-33RIB,37.2621,5.6113,4.92
-91.8489976,40.37755055,DKC63-33RIB,37.2541,5.6125,4.93
-91.8489977,40.37753075,DKC63-33RIB,37.2561,5.6122,4.93
-91.8489981,40.37751095,DKC63-33RIB,37.2991,5.6057,4.94
-91.8489985,40.37749105,DKC63-33RIB,37.2571,5.612,4.93
-91.8489985,40.37747135,DKC63-33RIB,37.3031,5.6051,4.93
-91.8489989,40.37745155,DKC63-33RIB,37.2681,5.6104,4.93
-91.8489994,40.37743165,DKC63-33RIB,37.3441,5.599,4.93
-91.8489996,40.37741185,DKC63-33RIB,37.2801,5.6086,4.93
-91.8489996,40.37739205,DKC63-33RIB,37.3231,5.6021,4.94
-91.8490002,40.37737235,DKC63-33RIB,37.2971,5.606,4.93
-91.8490004,40.37735255,DKC63-33RIB,37.3301,5.6011,4.92
-91.8490008,40.37733665,DKC63-33RIB,37.3101,5.6041,4.93
-91.849001,40.37731695,DKC63-33RIB,37.3161,5.6032,4.93
-91.8490013,40.37729325,DKC63-33RIB,37.3301,5.6011,4.93
-91.8490018,40.37727735,DKC63-33RIB,37.3641,5.596,4.93
-91.8490022,40.37725755,DKC63-33RIB,37.3391,5.5997,4.92
-91.8490024,40.37723775,DKC63-33RIB,37.3391,5.5997,4.93
-91.8490026,40.37721405,DKC63-33RIB,37.3341,5.6005,4.93
-91.849003,40.37719425,DKC63-33RIB,37.3591,5.5967,4.93
-91.8490034,40.37717455,DKC63-33RIB,37.3461,5.5987,4.92
-91.8490036,40.37715475,DKC63-33RIB,37.4071,5.5895,4.92
-91.8490039,40.37713485,DKC63-33RIB,38.3072,5.4582,4.93
-91.8490041,40.37711525,DKC63-33RIB,38.6112,5.4152,4.91
-91.8490045,40.37709555,DKC63-33RIB,38.4552,5.4372,4.92
-91.849005,40.37707575,DKC63-33RIB,38.5082,5.4297,4.91
-91.8490051,40.37705605,DKC63-33RIB,38.4542,5.4374,4.92
-91.8490056,40.37703625,DKC63-33RIB,38.3512,5.452,4.92
-91.8490057,40.37701645,DKC63-33RIB,38.3792,5.448,4.92
-91.849006,40.37699665,DKC63-33RIB,38.4002,5.445,4.92
-91.8490061,40.37697685,DKC63-33RIB,38.4022,5.4447,4.93
-91.8490066,40.37695695,DKC63-33RIB,38.3642,5.4501,4.94
-91.8490073,40.37693715,DKC63-33RIB,38.3312,5.4548,4.94
-91.8490072,40.37691735,DKC63-33RIB,38.3382,5.4538,4.94
-91.8490078,40.37689755,DKC63-33RIB,38.3082,5.4581,4.93
-91.8490078,40.37687765,DKC63-33RIB,38.3022,5.4589,4.94
-91.849008,40.37685985,DKC63-33RIB,38.2922,5.4604,4.94
-91.8490082,40.37684005,DKC63-33RIB,38.2872,5.4611,4.94
-91.8490083,40.37681815,DKC63-33RIB,38.2722,5.4632,4.94
-91.8490089,40.37679835,DKC63-33RIB,38.3052,5.4585,4.94
-91.8490092,40.37677835,DKC63-33RIB,38.2852,5.4614,4.95
-91.8490099,40.37675855,DKC63-33RIB,38.2662,5.4641,4.95
-91.8490099,40.37673865,DKC63-33RIB,38.2512,5.4662,4.96
-91.8490103,40.37671855,DKC63-33RIB,38.2262,5.4698,4.96
-91.8490104,40.37669875,DKC63-33RIB,38.2122,5.4718,4.96
-91.849011,40.37667875,DKC63-33RIB,38.2372,5.4682,4.97
-91.8490112,40.37666085,DKC63-33RIB,38.2292,5.4694,4.97
-91.8490116,40.37664095,DKC63-33RIB,38.2212,5.4705,4.96
-91.8490116,40.37662095,DKC63-33RIB,38.2102,5.4721,4.97
-91.8490121,40.37659905,DKC63-33RIB,38.2152,5.4714,4.96
-91.8490123,40.37657915,DKC63-33RIB,38.2462,5.4669,4.96
-91.8490127,40.37655925,DKC63-33RIB,38.2662,5.4641,4.96
-91.8490132,40.37653935,DKC63-33RIB,38.2562,5.4655,4.96
-91.8490132,40.37651945,DKC63-33RIB,38.2812,5.4619,4.96
-91.8490137,40.37649955,DKC63-33RIB,38.2812,5.4619,4.96
-91.849014,40.37648165,DKC63-33RIB,38.4152,5.4429,4.96
-91.8490142,40.37646165,DKC63-33RIB,38.0222,5.4991,4.96
-91.8490144,40.37644185,DKC63-33RIB,37.9982,5.5026,4.96
-91.8490148,40.37642195,DKC63-33RIB,37.6292,5.5566,4.96
-91.8490154,40.37639995,DKC63-33RIB,37.6622,5.5517,4.96
-91.8490154,40.37638015,DKC63-33RIB,37.7362,5.5408,4.96
-91.8490159,40.37636025,DKC63-33RIB,37.7962,5.532,4.95
-91.8490161,40.37634035,DKC63-33RIB,37.7052,5.5454,4.95
-91.8490165,40.37632045,DKC63-33RIB,37.7502,5.5388,4.96
-91.8490168,40.37630245,DKC63-33RIB,37.4191,5.5877,4.96
-91.8490172,40.37628245,DKC63-33RIB,37.0391,5.6451,4.97
-91.8490175,40.37626265,DKC63-33RIB,37.1851,5.6229,4.96
-91.8490177,40.37624275,DKC63-33RIB,37.2911,5.6069,4.96
-91.8490179,40.37622295,DKC63-33RIB,37.2371,5.6151,4.95
-91.8490182,40.37620095,DKC63-33RIB,37.3961,5.5912,4.95
-91.8490186,40.37618125,DKC63-33RIB,37.2971,5.606,4.95
-91.8490187,40.37616325,DKC63-33RIB,37.4131,5.5886,4.85
-91.849019,40.37614785,DKC63-33RIB,38.3292,5.4551,3.85
-91.8490192,40.37613155,DKC63-33RIB,38.6702,5.407,3.97
-91.8490197,40.37611745,DKC63-33RIB,38.3542,5.4515,3.96
-91.8490198,40.37610215,DKC63-33RIB,38.3092,5.4579,3.96
-91.84902,40.37608795,DKC63-33RIB,38.3092,5.4579,3.78
-91.8488742,40.37610405,DKC63-33RIB,38.3092,5.4579,3.58
-91.8488741,40.37612005,DKC63-33RIB,38.3092,5.4579,3.67
-91.848874,40.37613905,DKC63-33RIB,38.3092,5.4579,4.61
-91.8488735,40.37615845,DKC63-33RIB,30.2981,6.901,4.78
-91.8488732,40.37617735,DKC63-33RIB,33.7571,6.1939,4.73
-91.8488727,40.37619645,DKC63-33RIB,34.8571,5.9985,4.79
-91.8488727,40.37621545,DKC63-33RIB,35.5221,5.8862,4.74
-91.8488722,40.37623445,DKC63-33RIB,35.9041,5.8235,4.75
-91.8488718,40.37625345,DKC63-33RIB,36.1331,5.7866,4.72
-91.8488717,40.37627245,DKC63-33RIB,36.2871,5.7621,4.74
-91.8488712,40.37629145,DKC63-33RIB,36.3411,5.7535,4.73
-91.848871,40.37631045,DKC63-33RIB,36.4901,5.73,4.73
-91.848871,40.37632945,DKC63-33RIB,36.5421,5.7219,4.72
-91.8488706,40.37634845,DKC63-33RIB,36.5721,5.7172,4.73
-91.8488702,40.37636745,DKC63-33RIB,36.6211,5.7095,4.73
-91.8488697,40.37638635,DKC63-33RIB,36.7001,5.6972,4.73
-91.8488695,40.37640525,DKC63-33RIB,36.7421,5.6907,4.72
-91.8488692,40.37642415,DKC63-33RIB,36.8161,5.6793,4.71
-91.8488688,40.37644315,DKC63-33RIB,36.8181,5.679,4.71
-91.8488682,40.37646205,DKC63-33RIB,36.8351,5.6763,4.72
-91.8488682,40.37648105,DKC63-33RIB,36.8581,5.6728,4.72
-91.8488678,40.37649995,DKC63-33RIB,37.5762,5.5644,4.72
-91.8488676,40.37651885,DKC63-33RIB,37.9502,5.5096,4.72
-91.8488674,40.37653785,DKC63-33RIB,38.1822,5.4761,4.72
-91.8488671,40.37655685,DKC63-33RIB,38.3542,5.4515,4.72
-91.848867,40.37657585,DKC63-33RIB,38.1882,5.4752,4.72
-91.8488669,40.37659495,DKC63-33RIB,38.2662,5.4641,4.73
-91.8488663,40.37661405,DKC63-33RIB,38.1352,5.4828,4.74
-91.8488661,40.37663295,DKC63-33RIB,38.1842,5.4758,4.74
-91.8488659,40.37665205,DKC63-33RIB,38.2022,5.4732,4.74
-91.8488657,40.37667115,DKC63-33RIB,38.2422,5.4675,4.74
-91.8488653,40.37669015,DKC63-33RIB,38.2242,5.4701,4.76
-91.8488648,40.37670925,DKC63-33RIB,38.2402,5.4678,4.75
-91.8488647,40.37672845,DKC63-33RIB,38.2342,5.4686,4.75
-91.8488643,40.37674755,DKC63-33RIB,38.2252,5.4699,4.75
-91.8488642,40.37676665,DKC63-33RIB,38.1972,5.4739,4.76
-91.8488639,40.37678575,DKC63-33RIB,38.2282,5.4695,4.76
-91.8488635,40.37680495,DKC63-33RIB,38.2472,5.4668,4.77
-91.848863,40.37682405,DKC63-33RIB,38.2232,5.4702,4.77
-91.8488628,40.37684305,DKC63-33RIB,38.2192,5.4708,4.76
-91.8488622,40.37686215,DKC63-33RIB,38.2522,5.4661,4.76
-91.8488622,40.37688135,DKC63-33RIB,38.2462,5.4669,4.76
-91.8488618,40.37690035,DKC63-33RIB,38.2882,5.4609,4.75
-91.8488615,40.37691955,DKC63-33RIB,38.2612,5.4648,4.76
-91.8488613,40.37693875,DKC63-33RIB,38.2422,5.4675,4.76
-91.8488611,40.37695795,DKC63-33RIB,38.2632,5.4645,4.78
-91.848861,40.37697705,DKC63-33RIB,38.2722,5.4632,4.77
-91.8488605,40.37699625,DKC63-33RIB,38.2782,5.4624,4.77
-91.8488603,40.37701555,DKC63-33RIB,38.2552,5.4656,4.78
-91.8488603,40.37703465,DKC63-33RIB,38.2562,5.4655,4.78
-91.8488597,40.37705385,DKC63-33RIB,38.2382,5.4681,4.78
-91.8488592,40.37707315,DKC63-33RIB,38.2452,5.4671,4.78
-91.8488593,40.37709235,DKC63-33RIB,38.2332,5.4688,4.79
-91.8488591,40.37711155,DKC63-33RIB,38.2122,5.4718,4.79
-91.8488584,40.37713065,DKC63-33RIB,38.2532,5.4659,4.78
-91.8488581,40.37714985,DKC63-33RIB,38.2602,5.4649,4.77
-91.8488578,40.37716895,DKC63-33RIB,38.2842,5.4615,4.77
-91.8488574,40.37718825,DKC63-33RIB,38.3722,5.449,4.77
-91.8488571,40.37720735,DKC63-33RIB,37.9052,5.5161,4.77
-91.8488569,40.37722645,DKC63-33RIB,37.9412,5.5109,4.77
-91.8488567,40.37724565,DKC63-33RIB,37.7072,5.5451,4.77
-91.8488564,40.37726475,DKC63-33RIB,37.7952,5.5322,4.77
-91.848856,40.37728395,DKC63-33RIB,37.7932,5.5325,4.77
-91.8488559,40.37730305,DKC63-33RIB,37.7532,5.5383,4.77
-91.8488554,40.37732215,DKC63-33RIB,37.7862,5.5335,4.77
-91.8488552,40.37734145,DKC63-33RIB,37.6272,5.5569,4.77
-91.8488549,40.37736045,DKC63-33RIB,37.3061,5.6047,4.77
-91.8488546,40.37737965,DKC63-33RIB,37.2741,5.6095,4.77
-91.8488543,40.37739875,DKC63-33RIB,37.3161,5.6032,4.76
-91.8488541,40.37741785,DKC63-33RIB,37.3121,5.6038,4.76
-91.8488536,40.37743695,DKC63-33RIB,37.3291,5.6012,4.76
-91.8488534,40.37746005,DKC63-33RIB,37.2051,5.6199,4.77
-91.8488531,40.37747525,DKC63-33RIB,37.1441,5.6291,4.77
-91.8488526,40.37749825,DKC63-33RIB,37.2331,5.6157,4.77
-91.8488524,40.37751355,DKC63-33RIB,37.1951,5.6214,4.77
-91.8488521,40.37753255,DKC63-33RIB,37.2781,5.6089,4.76
-91.8488518,40.37755165,DKC63-33RIB,37.2481,5.6134,4.75
-91.8488516,40.37757075,DKC63-33RIB,37.2741,5.6095,4.74
-91.8488514,40.37758975,DKC63-33RIB,37.2871,5.6075,4.74
-91.8488509,40.37760885,DKC63-33RIB,37.2931,5.6066,4.74
-91.8488508,40.37762785,DKC63-33RIB,37.2961,5.6062,4.74
-91.8488506,40.37764685,DKC63-33RIB,37.2681,5.6104,4.74
-91.8488501,40.37766585,DKC63-33RIB,37.2441,5.614,4.74
-91.8488499,40.37768495,DKC63-33RIB,37.2381,5.6149,4.74
-91.8488496,40.37770395,DKC63-33RIB,37.2381,5.6149,4.74
-91.8488496,40.37772295,DKC63-33RIB,37.2301,5.6161,4.74
-91.8488493,40.37774205,DKC63-33RIB,37.2201,5.6176,4.74
-91.8488487,40.37776105,DKC63-33RIB,37.2231,5.6172,4.74
-91.8488483,40.37778005,DKC63-33RIB,37.2111,5.619,4.74
-91.8488481,40.37779915,DKC63-33RIB,37.1741,5.6246,4.75
-91.8488479,40.37781825,DKC63-33RIB,37.1871,5.6226,4.75
-91.8488479,40.37783725,DKC63-33RIB,37.1861,5.6228,4.74
-91.8488472,40.37785635,DKC63-33RIB,37.2171,5.6181,4.74
-91.8488471,40.37787545,DKC63-33RIB,37.2331,5.6157,4.75
-91.8488466,40.37789445,DKC63-33RIB,37.1841,5.6231,4.75
-91.8488461,40.37791345,DKC63-33RIB,37.2101,5.6191,4.74
-91.848846,40.37793255,DKC63-33RIB,37.1691,5.6253,4.75
-91.8488457,40.37795155,DKC63-33RIB,37.1961,5.6212,4.75
-91.8488455,40.37797065,DKC63-33RIB,37.1921,5.6219,4.74
-91.8488457,40.37798965,DKC63-33RIB,37.1741,5.6246,4.74
-91.8488443,40.37800875,DKC63-33RIB,37.1431,5.6293,4.75
-91.8488445,40.37802785,DKC63-33RIB,37.1491,5.6284,4.75
-91.8488448,40.37804685,DKC63-33RIB,37.1791,5.6238,4.74
-91.8488445,40.37806585,DKC63-33RIB,37.2041,5.62,4.74
-91.8488439,40.37808495,DKC63-33RIB,37.2261,5.6167,4.74
-91.8488435,40.37810395,DKC63-33RIB,37.2331,5.6157,4.74
-91.848843,40.37812295,DKC63-33RIB,37.2381,5.6149,4.73
-91.8488428,40.37814195,DKC63-33RIB,37.2641,5.611,4.74
-91.848842,40.37816105,DKC63-33RIB,37.2241,5.617,4.74
-91.8488417,40.37818015,DKC63-33RIB,37.2391,5.6148,4.75
-91.8488419,40.37819915,DKC63-33RIB,37.2631,5.6111,4.75
-91.8488415,40.37821825,DKC63-33RIB,37.2441,5.614,4.74
-91.8488412,40.37823725,DKC63-33RIB,37.2431,5.6142,4.75
-91.8488412,40.37825635,DKC63-33RIB,37.2541,5.6125,4.74
-91.8488406,40.37827925,DKC63-33RIB,37.2561,5.6122,4.75
-91.8488407,40.37829455,DKC63-33RIB,37.3521,5.5978,4.75
-91.8488404,40.37831355,DKC63-33RIB,37.3151,5.6033,4.75
-91.8488401,40.37833265,DKC63-33RIB,37.3691,5.5952,4.76
-91.8488397,40.37835175,DKC63-33RIB,37.3531,5.5976,4.75
-91.8488392,40.37837075,DKC63-33RIB,37.3391,5.5997,4.75
-91.848839,40.37838985,DKC63-33RIB,37.3491,5.5982,4.74
-91.8488388,40.37840895,DKC63-33RIB,37.3591,5.5967,4.75
-91.8488384,40.37842795,DKC63-33RIB,37.3521,5.5978,4.74
-91.8488381,40.37844695,DKC63-33RIB,37.3501,5.5981,4.74
-91.8488378,40.37846595,DKC63-33RIB,37.3541,5.5975,4.73
-91.8488377,40.37848505,DKC63-33RIB,37.3301,5.6011,4.74
-91.8488378,40.37850405,DKC63-33RIB,37.2901,5.6071,4.75
-91.8488374,40.37852315,DKC63-33RIB,37.2651,5.6108,4.75
-91.8488369,40.37854215,DKC63-33RIB,37.2901,5.6071,4.74
-91.8488367,40.37856115,DKC63-33RIB,37.3131,5.6036,4.74
-91.8488363,40.37858015,DKC63-33RIB,37.2991,5.6057,4.73
-91.8488359,40.37859925,DKC63-33RIB,37.3231,5.6021,4.74
-91.8488357,40.37861825,DKC63-33RIB,37.2861,5.6077,4.74
-91.8488352,40.37863735,DKC63-33RIB,37.2731,5.6096,4.75
-91.8488349,40.37865645,DKC63-33RIB,37.2651,5.6108,4.75
-91.8488345,40.37867545,DKC63-33RIB,37.2651,5.6108,4.75
-91.8488343,40.37869445,DKC63-33RIB,37.1931,5.6217,4.74
-91.8488341,40.37871345,DKC63-33RIB,37.2281,5.6164,4.74
-91.8488337,40.37873245,DKC63-33RIB,37.1751,5.6244,4.73
-91.8488334,40.37875135,DKC63-33RIB,37.1841,5.6231,4.73
-91.8488334,40.37877045,DKC63-33RIB,37.1921,5.6219,4.73
-91.8488329,40.37878945,DKC63-33RIB,37.1731,5.6247,4.73
-91.8488326,40.37880835,DKC63-33RIB,37.1781,5.624,4.73
-91.8488324,40.37883125,DKC63-33RIB,37.1641,5.6261,4.74
-91.848832,40.37884655,DKC63-33RIB,37.1651,5.6259,4.74
-91.8488319,40.37886545,DKC63-33RIB,37.1711,5.625,4.74
-91.8488316,40.37888445,DKC63-33RIB,37.1741,5.6246,4.74
-91.8488314,40.37890355,DKC63-33RIB,37.1821,5.6234,4.74
-91.8488307,40.37892255,DKC63-33RIB,37.2241,5.617,4.74
-91.8488304,40.37894165,DKC63-33RIB,37.1861,5.6228,4.74
-91.8488302,40.37896065,DKC63-33RIB,37.1951,5.6214,4.74
-91.84883,40.37897975,DKC63-33RIB,37.1641,5.6261,4.75
-91.8488296,40.37899875,DKC63-33RIB,37.1401,5.6297,4.75
-91.8488294,40.37901785,DKC63-33RIB,37.1951,5.6214,4.74
-91.8488289,40.37903695,DKC63-33RIB,37.1971,5.6211,4.75
-91.8488288,40.37905595,DKC63-33RIB,37.2061,5.6197,4.75
-91.8488287,40.37907505,DKC63-33RIB,37.2031,5.6202,4.75
-91.8488281,40.37909425,DKC63-33RIB,37.1971,5.6211,4.76
-91.8488278,40.37911335,DKC63-33RIB,37.1581,5.627,4.76
-91.8488274,40.37913235,DKC63-33RIB,37.1961,5.6212,4.76
-91.8488271,40.37915135,DKC63-33RIB,37.2041,5.62,4.74
-91.8488267,40.37917035,DKC63-33RIB,37.1981,5.6209,4.74
-91.8488266,40.37918555,DKC63-33RIB,37.5322,5.5709,3.78
-91.8488266,40.37920175,DKC63-33RIB,37.5322,5.5709,4.24
-91.848826,40.37921735,DKC63-33RIB,37.5322,5.5709,3.9
-91.8486831,40.37919565,DKC63-33RIB,37.5322,5.5709,3.57
-91.8486837,40.37918125,DKC63-33RIB,37.5322,5.5709,3.59
-91.8486839,40.37916475,DKC63-33RIB,37.5322,5.5709,3.69
-91.8486839,40.37914575,DKC63-33RIB,28.3061,7.3867,4.6
-91.8486839,40.37912635,DKC63-33RIB,30.1241,6.9409,4.76
-91.8486842,40.37910735,DKC63-33RIB,32.3891,6.4555,4.75
-91.8486847,40.37908815,DKC63-33RIB,33.7061,6.2033,4.79
-91.8486848,40.37906905,DKC63-33RIB,34.4551,6.0684,4.75
-91.8486851,40.37905005,DKC63-33RIB,34.9161,5.9883,4.75
-91.8486853,40.37903095,DKC63-33RIB,35.2531,5.9311,4.75
-91.8486858,40.37901185,DKC63-33RIB,35.5261,5.8855,4.75
-91.8486863,40.37899275,DKC63-33RIB,35.7281,5.8522,4.75
-91.8486867,40.37897375,DKC63-33RIB,35.9141,5.8219,4.75
-91.8486869,40.37895455,DKC63-33RIB,36.0061,5.807,4.76
-91.8486871,40.37893555,DKC63-33RIB,36.1151,5.7895,4.75
-91.8486869,40.37891645,DKC63-33RIB,36.1941,5.7769,4.75
-91.8486871,40.37889735,DKC63-33RIB,36.2691,5.7649,4.75
-91.8486875,40.37887815,DKC63-33RIB,36.3601,5.7505,4.76
-91.8486882,40.37885915,DKC63-33RIB,36.4311,5.7393,4.75
-91.8486882,40.37884015,DKC63-33RIB,36.4711,5.733,4.75
-91.8486885,40.37882095,DKC63-33RIB,36.5181,5.7256,4.76
-91.8486886,40.37880185,DKC63-33RIB,36.5761,5.7165,4.76
-91.8486891,40.37878285,DKC63-33RIB,36.6261,5.7087,4.75
-91.8486892,40.37876385,DKC63-33RIB,36.6551,5.7042,4.74
-91.8486896,40.37874475,DKC63-33RIB,37.1621,5.6264,4.75
-91.8486898,40.37872565,DKC63-33RIB,37.3751,5.5943,4.75
-91.84869,40.37870675,DKC63-33RIB,37.3861,5.5927,4.74
-91.8486905,40.37868765,DKC63-33RIB,37.3871,5.5925,4.74
-91.8486907,40.37866855,DKC63-33RIB,37.3651,5.5958,4.73
-91.848691,40.37864965,DKC63-33RIB,37.3421,5.5993,4.74
-91.8486915,40.37863065,DKC63-33RIB,37.3481,5.5984,4.73
-91.8486917,40.37861165,DKC63-33RIB,37.3471,5.5985,4.73
-91.8486921,40.37859265,DKC63-33RIB,37.3451,5.5988,4.73
-91.8486927,40.37857355,DKC63-33RIB,37.3011,5.6054,4.74
-91.8486926,40.37855465,DKC63-33RIB,37.3161,5.6032,4.73
-91.8486931,40.37853555,DKC63-33RIB,37.2921,5.6068,4.73
-91.848693,40.37851655,DKC63-33RIB,37.3051,5.6048,4.73
-91.8486933,40.37849755,DKC63-33RIB,37.3111,5.6039,4.74
-91.8486937,40.37847845,DKC63-33RIB,37.2761,5.6092,4.74
-91.8486942,40.37845945,DKC63-33RIB,37.2641,5.611,4.75
-91.8486944,40.37844035,DKC63-33RIB,37.2601,5.6116,4.74
-91.8486944,40.37842135,DKC63-33RIB,37.2421,5.6143,4.75
-91.848695,40.37840225,DKC63-33RIB,37.2431,5.6142,4.74
-91.8486948,40.37838325,DKC63-33RIB,37.2421,5.6143,4.75
-91.8486954,40.37836415,DKC63-33RIB,37.2531,5.6126,4.74
-91.8486956,40.37834525,DKC63-33RIB,37.2261,5.6167,4.74
-91.8486961,40.37832615,DKC63-33RIB,37.2041,5.62,4.74
-91.8486962,40.37830715,DKC63-33RIB,37.2021,5.6203,4.74
-91.8486964,40.37828805,DKC63-33RIB,37.1821,5.6234,4.74
-91.8486968,40.37826895,DKC63-33RIB,37.1881,5.6225,4.74
-91.8486971,40.37824995,DKC63-33RIB,37.1821,5.6234,4.74
-91.8486977,40.37823095,DKC63-33RIB,37.1781,5.624,4.74
-91.8486977,40.37821175,DKC63-33RIB,37.1851,5.6229,4.75
-91.8486981,40.37819265,DKC63-33RIB,37.1721,5.6249,4.76
-91.8486983,40.37817365,DKC63-33RIB,37.1651,5.6259,4.76
-91.8486987,40.37815455,DKC63-33RIB,37.2011,5.6205,4.75
-91.848699,40.37813555,DKC63-33RIB,37.2021,5.6203,4.75
-91.8486992,40.37811635,DKC63-33RIB,37.1611,5.6265,4.75
-91.8486995,40.37809735,DKC63-33RIB,37.1731,5.6247,4.76
-91.8486998,40.37807825,DKC63-33RIB,37.1871,5.6226,4.75
-91.8487,40.37805905,DKC63-33RIB,37.1911,5.622,4.76
-91.8487003,40.37803995,DKC63-33RIB,37.2201,5.6176,4.76
-91.8487007,40.37802085,DKC63-33RIB,37.2601,5.6116,4.76
-91.8487009,40.37800165,DKC63-33RIB,37.2291,5.6163,4.76
-91.8487013,40.37798255,DKC63-33RIB,37.2131,5.6187,4.77
-91.8487017,40.37796335,DKC63-33RIB,37.2031,5.6202,4.77
-91.8487021,40.37794425,DKC63-33RIB,37.2091,5.6193,4.77
-91.8487022,40.37792505,DKC63-33RIB,37.2181,5.6179,4.77
-91.8487025,40.37790605,DKC63-33RIB,37.2221,5.6173,4.76
-91.848703,40.37788705,DKC63-33RIB,37.2231,5.6172,4.75
-91.8487032,40.37786425,DKC63-33RIB,37.2571,5.612,4.74
-91.8487035,40.37784515,DKC63-33RIB,37.2641,5.611,4.74
-91.8487035,40.37782615,DKC63-33RIB,37.2511,5.6129,4.74
-91.8487041,40.37780715,DKC63-33RIB,37.2061,5.6197,4.74
-91.8487043,40.37778805,DKC63-33RIB,37.2141,5.6185,4.74
-91.8487045,40.37776885,DKC63-33RIB,37.2331,5.6157,4.75
-91.8487049,40.37774985,DKC63-33RIB,37.1981,5.6209,4.75
-91.8487053,40.37773075,DKC63-33RIB,37.2341,5.6155,4.75
-91.8487053,40.37771175,DKC63-33RIB,37.2761,5.6092,4.75
-91.8487057,40.37769265,DKC63-33RIB,37.2601,5.6116,4.74
-91.8487058,40.37767365,DKC63-33RIB,37.2561,5.6122,4.75
-91.848706,40.37765455,DKC63-33RIB,37.2791,5.6087,4.74
-91.8487065,40.37763555,DKC63-33RIB,37.2181,5.6179,4.74
-91.8487066,40.37761655,DKC63-33RIB,37.1851,5.6229,4.74
-91.8487071,40.37759735,DKC63-33RIB,37.2101,5.6191,4.75
-91.8487071,40.37757835,DKC63-33RIB,37.2011,5.6205,4.75
-91.8487074,40.37755925,DKC63-33RIB,37.1891,5.6223,4.75
-91.8487079,40.37754025,DKC63-33RIB,37.1931,5.6217,4.75
